episodes,Average Reward
55140,-0.62
55150,-0.52
55160,-0.55
55170,-0.49
55180,-0.46
55190,-0.42
55200,-0.41
55210,-0.38
55220,-0.41
55230,-0.37
55240,-0.46
55250,-0.49
55260,-0.45
55270,-0.5
55280,-0.45
55290,-0.47
55300,-0.5
55310,-0.48
55320,-0.46
55330,-0.49
55340,-0.4
55350,-0.46
55360,-0.48
55370,-0.48
55380,-0.58
55390,-0.63
55400,-0.7
55410,-0.64
55420,-0.63
55430,-0.62
55440,-0.66
55450,-0.54
55460,-0.56
55470,-0.53
55480,-0.47
55490,-0.44
55500,-0.32
55510,-0.43
55520,-0.27
55530,-0.2
55540,-0.22
55550,-0.28
55560,-0.27
55570,-0.24
55580,-0.3
55590,-0.34
55600,-0.27
55610,-0.13
55620,-0.26
55630,-0.24
55640,-0.18
55650,-0.25
55660,-0.24
55670,-0.29
55680,-0.17
55690,-0.14
55700,-0.23
55710,-0.31
55720,-0.34
55730,-0.33
55740,-0.37
55750,-0.28
55760,-0.25
55770,-0.17
55780,-0.15
55790,-0.18
55800,-0.26
55810,-0.2
55820,-0.09
55830,-0.14
55840,-0.01
55850,-0.06
55860,-0.11
55870,-0.14
55880,-0.17
55890,-0.19
55900,-0.11
55910,-0.22
55920,-0.32
55930,-0.33
55940,-0.42
55950,-0.39
55960,-0.4
55970,-0.45
55980,-0.5
55990,-0.49
56000,-0.51
56010,-0.42
56020,-0.42
56030,-0.44
56040,-0.45
56050,-0.47
56060,-0.44
56070,-0.43
56080,-0.45
56090,-0.44
56100,-0.42
56110,-0.49
56120,-0.51
56130,-0.51
56140,-0.55
56150,-0.52
56160,-0.56
56170,-0.51
56180,-0.51
56190,-0.47
56200,-0.44
56210,-0.42
56220,-0.37
56230,-0.31
56240,-0.27
56250,-0.3
56260,-0.21
56270,-0.29
56280,-0.23
56290,-0.25
56300,-0.33
56310,-0.22
56320,-0.24
56330,-0.3
56340,-0.29
56350,-0.31
56360,-0.32
56370,-0.28
56380,-0.33
56390,-0.38
56400,-0.33
56410,-0.39
56420,-0.34
56430,-0.36
56440,-0.37
56450,-0.36
56460,-0.4
56470,-0.3
56480,-0.31
56490,-0.29
56500,-0.28
56510,-0.25
56520,-0.36
56530,-0.3
56540,-0.33
56550,-0.32
56560,-0.31
56570,-0.37
56580,-0.31
56590,-0.28
56600,-0.25
56610,-0.36
56620,-0.25
56630,-0.21
56640,-0.14
56650,-0.16
56660,-0.2
56670,-0.31
56680,-0.34
56690,-0.41
56700,-0.52
56710,-0.54
56720,-0.64
56730,-0.73
56740,-0.78
56750,-0.81
56760,-0.74
56770,-0.66
56780,-0.58
56790,-0.51
56800,-0.48
56810,-0.44
56820,-0.37
56830,-0.32
56840,-0.18
56850,-0.12
56860,-0.15
56870,-0.16
56880,-0.17
56890,-0.23
56900,-0.17
56910,-0.16
56920,-0.13
56930,-0.23
56940,-0.23
56950,-0.17
56960,-0.15
56970,-0.09
56980,-0.17
56990,-0.12
57000,-0.14
57010,-0.11
57020,-0.17
57030,-0.15
57040,-0.19
57050,-0.23
57060,-0.21
57070,-0.29
57080,-0.32
57090,-0.26
57100,-0.29
57110,-0.2
57120,-0.18
57130,-0.12
57140,-0.17
57150,-0.2
57160,-0.21
57170,-0.13
57180,-0.09
57190,-0.13
57200,-0.1
57210,-0.22
57220,-0.23
57230,-0.26
57240,-0.3
57250,-0.34
57260,-0.38
57270,-0.36
57280,-0.33
57290,-0.37
57300,-0.39
57310,-0.41
57320,-0.44
57330,-0.41
57340,-0.42
57350,-0.4
57360,-0.4
57370,-0.43
57380,-0.47
57390,-0.44
57400,-0.41
57410,-0.32
57420,-0.29
57430,-0.24
57440,-0.24
57450,-0.21
57460,-0.16
57470,-0.18
57480,-0.12
57490,-0.07
57500,-0.1
57510,-0.18
57520,-0.17
57530,-0.29
57540,-0.25
57550,-0.31
57560,-0.29
57570,-0.19
57580,-0.19
57590,-0.22
57600,-0.2
57610,-0.17
57620,-0.09
57630,0.05
57640,-0.04
57650,-0.03
57660,-0.01
57670,-0.11
57680,-0.1
57690,-0.11
57700,-0.17
57710,-0.1
57720,-0.16
57730,-0.21
57740,-0.16
57750,-0.16
57760,-0.27
57770,-0.35
57780,-0.49
57790,-0.59
57800,-0.61
57810,-0.72
57820,-0.8
57830,-0.84
57840,-0.86
57850,-0.92
57860,-0.9
57870,-0.78
57880,-0.73
57890,-0.55
57900,-0.46
57910,-0.34
57920,-0.29
57930,-0.31
57940,-0.28
57950,-0.15
57960,-0.19
57970,-0.24
57980,-0.21
57990,-0.29
58000,-0.23
58010,-0.37
58020,-0.39
58030,-0.36
58040,-0.41
58050,-0.47
58060,-0.37
58070,-0.36
58080,-0.34
58090,-0.38
58100,-0.48
58110,-0.4
58120,-0.44
58130,-0.45
58140,-0.36
58150,-0.3
58160,-0.35
58170,-0.34
58180,-0.27
58190,-0.27
58200,-0.27
58210,-0.31
58220,-0.19
58230,-0.24
58240,-0.32
58250,-0.33
58260,-0.33
58270,-0.38
58280,-0.5
58290,-0.51
58300,-0.54
58310,-0.55
58320,-0.61
58330,-0.57
58340,-0.49
58350,-0.52
58360,-0.56
58370,-0.46
58380,-0.46
58390,-0.42
58400,-0.46
58410,-0.34
58420,-0.34
58430,-0.29
58440,-0.3
58450,-0.29
58460,-0.3
58470,-0.36
58480,-0.28
58490,-0.15
58500,-0.04
58510,-0.09
58520,-0.11
58530,-0.12
58540,-0.2
58550,-0.17
58560,-0.18
58570,-0.2
58580,-0.26
58590,-0.36
58600,-0.35
58610,-0.26
58620,-0.23
58630,-0.26
58640,-0.24
58650,-0.33
58660,-0.28
58670,-0.26
58680,-0.29
58690,-0.37
58700,-0.43
58710,-0.6
58720,-0.54
58730,-0.53
58740,-0.54
58750,-0.49
58760,-0.44
58770,-0.44
58780,-0.46
58790,-0.46
58800,-0.5
58810,-0.46
58820,-0.5
58830,-0.51
58840,-0.48
58850,-0.52
58860,-0.58
58870,-0.59
58880,-0.48
58890,-0.46
58900,-0.42
58910,-0.43
58920,-0.41
58930,-0.41
58940,-0.37
58950,-0.35
58960,-0.29
58970,-0.36
58980,-0.48
58990,-0.47
59000,-0.46
59010,-0.43
59020,-0.45
59030,-0.44
59040,-0.55
59050,-0.46
59060,-0.5
59070,-0.43
59080,-0.36
59090,-0.41
59100,-0.5
59110,-0.56
59120,-0.54
59130,-0.54
59140,-0.46
59150,-0.55
59160,-0.57
59170,-0.53
59180,-0.61
59190,-0.53
59200,-0.47
59210,-0.42
59220,-0.47
59230,-0.53
59240,-0.5
59250,-0.56
59260,-0.52
59270,-0.61
59280,-0.54
59290,-0.52
59300,-0.46
59310,-0.44
59320,-0.39
59330,-0.32
59340,-0.31
59350,-0.17
59360,-0.09
59370,-0.09
59380,-0.09
59390,-0.2
59400,-0.19
59410,-0.33
59420,-0.43
59430,-0.55
59440,-0.66
59450,-0.79
59460,-0.98
59470,-0.98
59480,-0.98
59490,-0.98
59500,-1.05
59510,-0.96
59520,-0.95
59530,-0.89
59540,-0.81
59550,-0.76
59560,-0.68
59570,-0.67
59580,-0.68
59590,-0.6
59600,-0.6
59610,-0.62
59620,-0.56
59630,-0.44
59640,-0.47
59650,-0.52
59660,-0.55
59670,-0.49
59680,-0.49
59690,-0.52
59700,-0.46
59710,-0.47
59720,-0.5
59730,-0.56
59740,-0.52
59750,-0.47
59760,-0.46
59770,-0.53
59780,-0.41
59790,-0.41
59800,-0.35
59810,-0.3
59820,-0.27
59830,-0.27
59840,-0.27
59850,-0.25
59860,-0.24
59870,-0.27
59880,-0.41
59890,-0.23
59900,-0.38
59910,-0.36
59920,-0.4
59930,-0.35
59940,-0.4
59950,-0.4
59960,-0.4
59970,-0.31
59980,-0.23
59990,-0.36
60000,-0.32
60010,-0.39
60020,-0.39
60030,-0.38
60040,-0.37
60050,-0.42
60060,-0.4
60070,-0.37
60080,-0.38
60090,-0.36
60100,-0.33
60110,-0.23
60120,-0.24
60130,-0.23
60140,-0.25
60150,-0.19
60160,-0.22
60170,-0.29
60180,-0.24
60190,-0.28
60200,-0.19
60210,-0.23
60220,-0.14
60230,-0.19
60240,-0.2
60250,-0.17
60260,-0.09
60270,-0.05
60280,-0.13
60290,-0.12
60300,-0.24
60310,-0.26
60320,-0.36
60330,-0.3
60340,-0.3
60350,-0.31
60360,-0.34
60370,-0.35
60380,-0.35
60390,-0.37
60400,-0.28
60410,-0.2
60420,-0.19
60430,-0.3
60440,-0.2
60450,-0.06
60460,-0.06
60470,-0.07
60480,-0.08
60490,0.06
60500,0.03
60510,-0.1
60520,-0.07
60530,-0.02
60540,-0.09
60550,-0.19
60560,-0.2
60570,-0.19
60580,-0.19
60590,-0.29
60600,-0.29
60610,-0.2
60620,-0.2
60630,-0.18
60640,-0.11
60650,-0.2
60660,-0.25
60670,-0.26
60680,-0.31
60690,-0.24
60700,-0.25
60710,-0.26
60720,-0.28
60730,-0.35
60740,-0.4
60750,-0.46
60760,-0.46
60770,-0.43
60780,-0.37
60790,-0.45
60800,-0.47
60810,-0.52
60820,-0.5
60830,-0.58
60840,-0.58
60850,-0.39
60860,-0.39
60870,-0.46
60880,-0.46
60890,-0.44
60900,-0.45
60910,-0.39
60920,-0.36
60930,-0.28
60940,-0.3
60950,-0.5
60960,-0.53
60970,-0.47
60980,-0.46
60990,-0.5
61000,-0.51
61010,-0.59
61020,-0.62
61030,-0.57
61040,-0.55
61050,-0.52
61060,-0.46
61070,-0.47
61080,-0.41
61090,-0.38
61100,-0.33
61110,-0.26
61120,-0.29
61130,-0.24
61140,-0.24
61150,-0.16
61160,-0.18
61170,-0.17
61180,-0.26
61190,-0.34
61200,-0.33
61210,-0.35
61220,-0.34
61230,-0.42
61240,-0.48
61250,-0.43
61260,-0.38
61270,-0.27
61280,-0.21
61290,-0.21
61300,-0.22
61310,-0.23
61320,-0.21
61330,-0.25
61340,-0.16
61350,-0.27
61360,-0.31
61370,-0.49
61380,-0.43
61390,-0.33
61400,-0.32
61410,-0.23
61420,-0.28
61430,-0.09
61440,-0.12
61450,0.01
61460,0.0
61470,0.03
61480,0.0
61490,-0.08
61500,-0.14
61510,-0.25
61520,-0.19
61530,-0.3
61540,-0.33
61550,-0.45
61560,-0.42
61570,-0.41
61580,-0.46
61590,-0.4
61600,-0.37
61610,-0.19
61620,-0.16
61630,-0.13
61640,-0.03
61650,0.03
61660,0.04
61670,0.09
61680,0.19
61690,0.13
61700,0.17
61710,0.03
61720,-0.01
61730,-0.04
61740,-0.11
61750,-0.08
61760,-0.05
61770,-0.08
61780,-0.16
61790,-0.1
61800,-0.16
61810,-0.16
61820,-0.15
61830,-0.23
61840,-0.19
61850,-0.23
61860,-0.3
61870,-0.26
61880,-0.29
61890,-0.32
61900,-0.39
61910,-0.37
61920,-0.29
61930,-0.23
61940,-0.3
61950,-0.35
61960,-0.17
61970,-0.16
61980,-0.15
61990,-0.13
62000,-0.06
62010,-0.09
62020,-0.14
62030,-0.16
62040,-0.11
62050,-0.03
62060,-0.24
62070,-0.32
62080,-0.39
62090,-0.37
62100,-0.39
62110,-0.46
62120,-0.54
62130,-0.53
62140,-0.5
62150,-0.61
62160,-0.55
62170,-0.51
62180,-0.44
62190,-0.47
62200,-0.46
62210,-0.41
62220,-0.37
62230,-0.36
62240,-0.36
62250,-0.25
62260,-0.21
62270,-0.19
62280,-0.21
62290,-0.24
62300,-0.24
62310,-0.25
62320,-0.24
62330,-0.23
62340,-0.31
62350,-0.36
62360,-0.42
62370,-0.47
62380,-0.44
62390,-0.35
62400,-0.34
62410,-0.34
62420,-0.36
62430,-0.44
62440,-0.49
62450,-0.56
62460,-0.61
62470,-0.63
62480,-0.71
62490,-0.81
62500,-0.81
62510,-0.81
62520,-0.84
62530,-0.84
62540,-0.8
62550,-0.82
62560,-0.79
62570,-0.71
62580,-0.7
62590,-0.69
62600,-0.67
62610,-0.69
62620,-0.73
62630,-0.74
62640,-0.75
62650,-0.71
62660,-0.76
62670,-0.84
62680,-0.81
62690,-0.8
62700,-0.8
62710,-0.74
62720,-0.66
62730,-0.61
62740,-0.59
62750,-0.59
62760,-0.51
62770,-0.46
62780,-0.48
62790,-0.52
62800,-0.58
62810,-0.62
62820,-0.58
62830,-0.59
62840,-0.57
62850,-0.56
62860,-0.57
62870,-0.65
62880,-0.65
62890,-0.66
62900,-0.55
62910,-0.59
62920,-0.71
62930,-0.69
62940,-0.65
62950,-0.63
62960,-0.54
62970,-0.47
62980,-0.49
62990,-0.49
63000,-0.61
63010,-0.61
63020,-0.58
63030,-0.63
63040,-0.64
63050,-0.68
63060,-0.8
63070,-0.83
63080,-0.84
63090,-0.83
63100,-0.79
63110,-0.75
63120,-0.73
63130,-0.68
63140,-0.74
63150,-0.71
63160,-0.64
63170,-0.55
63180,-0.46
63190,-0.38
63200,-0.36
63210,-0.4
63220,-0.37
63230,-0.39
63240,-0.37
63250,-0.43
63260,-0.44
63270,-0.41
63280,-0.46
63290,-0.45
63300,-0.4
63310,-0.4
63320,-0.34
63330,-0.29
63340,-0.22
63350,-0.11
63360,-0.11
63370,-0.22
63380,-0.17
63390,0.04
63400,0.07
63410,0.14
63420,0.06
63430,0.11
63440,0.04
63450,0.06
63460,0.03
63470,0.02
63480,0.08
63490,-0.09
63500,-0.1
63510,-0.11
63520,-0.12
63530,-0.28
63540,-0.29
63550,-0.37
63560,-0.42
63570,-0.45
63580,-0.58
63590,-0.73
63600,-0.86
63610,-0.9
63620,-0.87
63630,-0.8
63640,-0.78
63650,-0.75
63660,-0.71
63670,-0.58
63680,-0.46
63690,-0.45
63700,-0.38
63710,-0.37
63720,-0.39
63730,-0.38
63740,-0.4
63750,-0.38
63760,-0.41
63770,-0.43
63780,-0.53
63790,-0.52
63800,-0.53
63810,-0.5
63820,-0.46
63830,-0.5
63840,-0.45
63850,-0.49
63860,-0.36
63870,-0.41
63880,-0.42
63890,-0.32
63900,-0.34
63910,-0.25
63920,-0.11
63930,-0.05
63940,0.03
63950,0.13
63960,0.07
63970,0.04
63980,0.1
63990,0.09
64000,0.15
64010,0.12
64020,-0.04
64030,-0.02
64040,-0.01
64050,-0.09
64060,-0.14
64070,-0.06
64080,-0.13
64090,-0.09
64100,-0.15
64110,-0.13
64120,-0.01
64130,-0.12
64140,-0.26
64150,-0.17
64160,-0.12
64170,-0.09
64180,-0.05
64190,-0.21
64200,-0.21
64210,-0.25
64220,-0.39
64230,-0.33
64240,-0.26
64250,-0.3
64260,-0.28
64270,-0.22
64280,-0.13
64290,-0.05
64300,0.12
64310,0.08
64320,0.12
64330,0.16
64340,0.11
64350,0.19
64360,0.17
64370,0.06
64380,-0.04
64390,-0.09
64400,-0.21
64410,-0.18
64420,-0.15
64430,-0.18
64440,-0.19
64450,-0.31
64460,-0.3
64470,-0.3
64480,-0.27
64490,-0.23
64500,-0.34
64510,-0.4
64520,-0.48
64530,-0.43
64540,-0.4
64550,-0.39
64560,-0.45
64570,-0.5
64580,-0.4
64590,-0.36
64600,-0.29
64610,-0.25
64620,-0.2
64630,-0.29
64640,-0.22
64650,-0.17
64660,-0.1
64670,-0.06
64680,-0.09
64690,-0.15
64700,-0.04
64710,-0.11
64720,-0.11
64730,-0.11
64740,-0.13
64750,-0.12
64760,-0.16
64770,-0.2
64780,-0.31
64790,-0.28
64800,-0.4
64810,-0.34
64820,-0.37
64830,-0.36
64840,-0.46
64850,-0.6
64860,-0.63
64870,-0.64
64880,-0.72
64890,-0.77
64900,-0.74
64910,-0.74
64920,-0.76
64930,-0.78
64940,-0.83
64950,-0.86
64960,-0.92
64970,-0.97
64980,-0.9
64990,-0.82
65000,-0.78
65010,-0.82
65020,-0.86
65030,-0.86
65040,-0.75
65050,-0.75
65060,-0.69
65070,-0.53
65080,-0.48
65090,-0.52
65100,-0.59
65110,-0.46
65120,-0.33
65130,-0.19
65140,-0.18
65150,-0.07
65160,-0.06
65170,-0.11
65180,-0.11
65190,-0.1
65200,-0.1
65210,-0.2
65220,-0.29
65230,-0.42
65240,-0.46
65250,-0.47
65260,-0.5
65270,-0.53
65280,-0.51
65290,-0.4
65300,-0.39
65310,-0.42
65320,-0.41
65330,-0.36
65340,-0.41
65350,-0.39
65360,-0.38
65370,-0.29
65380,-0.36
65390,-0.44
65400,-0.4
65410,-0.4
65420,-0.32
65430,-0.25
65440,-0.24
65450,-0.29
65460,-0.27
65470,-0.33
65480,-0.28
65490,-0.35
65500,-0.38
65510,-0.31
65520,-0.38
65530,-0.44
65540,-0.48
65550,-0.42
65560,-0.41
65570,-0.43
65580,-0.43
65590,-0.31
65600,-0.32
65610,-0.31
65620,-0.29
65630,-0.2
65640,-0.11
65650,-0.12
65660,-0.15
65670,-0.16
65680,-0.12
65690,-0.24
65700,-0.21
65710,-0.23
65720,-0.24
65730,-0.39
65740,-0.4
65750,-0.46
65760,-0.42
65770,-0.46
65780,-0.49
65790,-0.54
65800,-0.53
65810,-0.57
65820,-0.56
65830,-0.53
65840,-0.59
65850,-0.63
65860,-0.69
65870,-0.65
65880,-0.73
65890,-0.68
65900,-0.74
65910,-0.73
65920,-0.75
65930,-0.73
65940,-0.72
65950,-0.67
65960,-0.57
65970,-0.63
65980,-0.54
65990,-0.57
66000,-0.55
66010,-0.52
66020,-0.48
66030,-0.5
66040,-0.45
66050,-0.42
66060,-0.44
66070,-0.31
66080,-0.34
66090,-0.32
66100,-0.34
66110,-0.38
66120,-0.35
66130,-0.38
66140,-0.43
66150,-0.48
66160,-0.57
66170,-0.66
66180,-0.69
66190,-0.61
66200,-0.64
66210,-0.59
66220,-0.65
66230,-0.54
66240,-0.53
66250,-0.46
66260,-0.33
66270,-0.29
66280,-0.24
66290,-0.25
66300,-0.25
66310,-0.2
66320,-0.2
66330,-0.29
66340,-0.3
66350,-0.33
66360,-0.31
66370,-0.34
66380,-0.39
66390,-0.44
66400,-0.37
66410,-0.4
66420,-0.22
66430,-0.16
66440,-0.11
66450,-0.14
66460,-0.23
66470,-0.18
66480,-0.25
66490,-0.19
66500,-0.23
66510,-0.29
66520,-0.49
66530,-0.54
66540,-0.52
66550,-0.49
66560,-0.48
66570,-0.47
66580,-0.43
66590,-0.45
66600,-0.41
66610,-0.38
66620,-0.37
66630,-0.36
66640,-0.37
66650,-0.37
66660,-0.29
66670,-0.32
66680,-0.26
66690,-0.24
66700,-0.3
66710,-0.31
66720,-0.3
66730,-0.36
66740,-0.27
66750,-0.25
66760,-0.26
66770,-0.24
66780,-0.32
66790,-0.34
66800,-0.31
66810,-0.32
66820,-0.25
66830,-0.17
66840,-0.21
66850,-0.2
66860,-0.29
66870,-0.33
66880,-0.26
66890,-0.25
66900,-0.24
66910,-0.22
66920,-0.24
66930,-0.27
66940,-0.23
66950,-0.32
66960,-0.32
66970,-0.32
66980,-0.35
66990,-0.35
67000,-0.39
67010,-0.37
67020,-0.43
67030,-0.44
67040,-0.58
67050,-0.53
67060,-0.52
67070,-0.5
67080,-0.55
67090,-0.61
67100,-0.6
67110,-0.67
67120,-0.61
67130,-0.63
67140,-0.58
67150,-0.46
67160,-0.46
67170,-0.52
67180,-0.42
67190,-0.34
67200,-0.28
67210,-0.3
67220,-0.29
67230,-0.2
67240,-0.17
67250,-0.31
67260,-0.29
67270,-0.27
67280,-0.31
67290,-0.36
67300,-0.43
67310,-0.36
67320,-0.4
67330,-0.46
67340,-0.49
67350,-0.33
67360,-0.33
67370,-0.14
67380,-0.08
67390,-0.1
67400,0.02
67410,0.01
67420,0.08
67430,0.09
67440,0.05
67450,-0.1
67460,-0.11
67470,-0.34
67480,-0.31
67490,-0.19
67500,-0.25
67510,-0.25
67520,-0.32
67530,-0.33
67540,-0.31
67550,-0.36
67560,-0.31
67570,-0.21
67580,-0.26
67590,-0.3
67600,-0.31
67610,-0.3
67620,-0.36
67630,-0.33
67640,-0.33
67650,-0.24
67660,-0.29
67670,-0.27
67680,-0.35
67690,-0.41
67700,-0.4
67710,-0.39
67720,-0.25
67730,-0.21
67740,-0.15
67750,-0.2
67760,-0.15
67770,-0.26
67780,-0.24
67790,-0.29
67800,-0.35
67810,-0.46
67820,-0.62
67830,-0.7
67840,-0.79
67850,-0.78
67860,-0.89
67870,-0.78
67880,-0.64
67890,-0.57
67900,-0.49
67910,-0.35
67920,-0.31
67930,-0.31
67940,-0.24
67950,-0.26
67960,-0.19
67970,-0.33
67980,-0.47
67990,-0.55
68000,-0.54
68010,-0.59
68020,-0.56
68030,-0.59
68040,-0.63
68050,-0.56
68060,-0.61
68070,-0.51
68080,-0.38
68090,-0.18
68100,-0.18
68110,-0.15
68120,-0.18
68130,-0.14
68140,-0.15
68150,-0.16
68160,-0.07
68170,0.04
68180,-0.09
68190,-0.21
68200,-0.24
68210,-0.2
68220,-0.23
68230,-0.2
68240,-0.22
68250,-0.24
68260,-0.26
68270,-0.35
68280,-0.28
68290,-0.25
68300,-0.22
68310,-0.26
68320,-0.15
68330,-0.17
68340,-0.07
68350,-0.03
68360,-0.08
68370,-0.15
68380,-0.25
68390,-0.35
68400,-0.31
68410,-0.39
68420,-0.42
68430,-0.31
68440,-0.32
68450,-0.38
68460,-0.31
68470,-0.29
68480,-0.25
68490,-0.2
68500,-0.29
68510,-0.27
68520,-0.3
68530,-0.41
68540,-0.46
68550,-0.43
68560,-0.52
68570,-0.53
68580,-0.51
68590,-0.43
68600,-0.46
68610,-0.44
68620,-0.38
68630,-0.38
68640,-0.28
68650,-0.27
68660,-0.26
68670,-0.19
68680,-0.19
68690,-0.27
68700,-0.28
68710,-0.28
68720,-0.39
68730,-0.32
68740,-0.39
68750,-0.44
68760,-0.45
68770,-0.52
68780,-0.49
68790,-0.49
68800,-0.42
68810,-0.42
68820,-0.37
68830,-0.34
68840,-0.42
68850,-0.4
68860,-0.38
68870,-0.28
68880,-0.32
68890,-0.34
68900,-0.41
68910,-0.39
68920,-0.43
68930,-0.48
68940,-0.43
68950,-0.42
68960,-0.36
68970,-0.43
68980,-0.31
68990,-0.36
69000,-0.32
69010,-0.37
69020,-0.33
69030,-0.3
69040,-0.31
69050,-0.36
69060,-0.48
69070,-0.48
69080,-0.63
69090,-0.58
69100,-0.62
69110,-0.59
69120,-0.59
69130,-0.68
69140,-0.7
69150,-0.67
69160,-0.57
69170,-0.63
69180,-0.56
69190,-0.45
69200,-0.42
69210,-0.46
69220,-0.52
69230,-0.52
69240,-0.53
69250,-0.54
69260,-0.61
69270,-0.65
69280,-0.73
69290,-0.8
69300,-0.84
69310,-0.79
69320,-0.71
69330,-0.68
69340,-0.69
69350,-0.5
69360,-0.53
69370,-0.5
69380,-0.49
69390,-0.54
69400,-0.54
69410,-0.59
69420,-0.66
69430,-0.63
69440,-0.66
69450,-0.87
69460,-0.83
69470,-0.81
69480,-0.75
69490,-0.74
69500,-0.71
69510,-0.7
69520,-0.68
69530,-0.75
69540,-0.67
69550,-0.57
69560,-0.57
69570,-0.4
69580,-0.43
69590,-0.36
69600,-0.35
69610,-0.34
69620,-0.35
69630,-0.35
69640,-0.28
69650,-0.27
69660,-0.26
69670,-0.32
69680,-0.29
69690,-0.35
69700,-0.38
69710,-0.39
69720,-0.34
69730,-0.29
69740,-0.3
69750,-0.39
69760,-0.37
69770,-0.47
69780,-0.51
69790,-0.56
69800,-0.47
69810,-0.42
69820,-0.42
69830,-0.51
69840,-0.56
69850,-0.53
69860,-0.56
69870,-0.57
69880,-0.56
69890,-0.48
69900,-0.5
69910,-0.53
69920,-0.46
69930,-0.35
69940,-0.43
69950,-0.41
69960,-0.39
69970,-0.4
69980,-0.31
69990,-0.39
70000,-0.47
70010,-0.43
70020,-0.49
70030,-0.5
70040,-0.42
70050,-0.46
70060,-0.45
70070,-0.43
70080,-0.5
70090,-0.45
70100,-0.42
70110,-0.45
70120,-0.46
70130,-0.5
70140,-0.56
70150,-0.58
70160,-0.6
70170,-0.62
70180,-0.67
70190,-0.63
70200,-0.65
70210,-0.69
70220,-0.68
70230,-0.66
70240,-0.63
70250,-0.61
70260,-0.63
70270,-0.62
70280,-0.55
70290,-0.59
70300,-0.5
70310,-0.45
70320,-0.46
70330,-0.46
70340,-0.46
70350,-0.46
70360,-0.39
70370,-0.37
70380,-0.41
70390,-0.33
70400,-0.35
70410,-0.42
70420,-0.45
70430,-0.49
70440,-0.52
70450,-0.46
70460,-0.54
70470,-0.52
70480,-0.55
70490,-0.65
70500,-0.61
70510,-0.6
70520,-0.67
70530,-0.68
70540,-0.71
70550,-0.82
70560,-0.75
70570,-0.84
70580,-0.87
70590,-0.86
70600,-0.97
70610,-0.86
70620,-0.86
70630,-0.86
70640,-0.8
70650,-0.75
70660,-0.81
70670,-0.72
70680,-0.67
70690,-0.68
70700,-0.71
70710,-0.76
70720,-0.58
70730,-0.57
70740,-0.51
70750,-0.52
70760,-0.49
70770,-0.48
70780,-0.45
70790,-0.34
70800,-0.3
70810,-0.31
70820,-0.41
70830,-0.41
70840,-0.48
70850,-0.21
70860,-0.2
70870,-0.26
70880,-0.23
70890,-0.33
70900,-0.33
70910,-0.35
70920,-0.34
70930,-0.33
70940,-0.37
70950,-0.63
70960,-0.59
70970,-0.59
70980,-0.68
70990,-0.66
71000,-0.58
71010,-0.56
71020,-0.5
71030,-0.5
71040,-0.43
71050,-0.39
71060,-0.37
71070,-0.36
71080,-0.28
71090,-0.27
71100,-0.39
71110,-0.35
71120,-0.34
71130,-0.36
71140,-0.45
71150,-0.51
71160,-0.55
71170,-0.59
71180,-0.56
71190,-0.58
71200,-0.51
71210,-0.57
71220,-0.65
71230,-0.6
71240,-0.42
71250,-0.3
71260,-0.26
71270,-0.18
71280,-0.19
71290,-0.21
71300,-0.22
71310,-0.24
71320,-0.25
71330,-0.29
71340,-0.41
71350,-0.56
71360,-0.62
71370,-0.68
71380,-0.74
71390,-0.63
71400,-0.64
71410,-0.61
71420,-0.58
71430,-0.59
71440,-0.49
71450,-0.43
71460,-0.49
71470,-0.43
71480,-0.46
71490,-0.51
71500,-0.51
71510,-0.53
71520,-0.55
71530,-0.51
71540,-0.62
71550,-0.59
71560,-0.46
71570,-0.47
71580,-0.4
71590,-0.43
71600,-0.42
71610,-0.4
71620,-0.43
71630,-0.38
71640,-0.34
71650,-0.39
71660,-0.46
71670,-0.42
71680,-0.45
71690,-0.42
71700,-0.4
71710,-0.41
71720,-0.34
71730,-0.36
71740,-0.4
71750,-0.41
71760,-0.44
71770,-0.49
71780,-0.44
71790,-0.48
71800,-0.48
71810,-0.5
71820,-0.55
71830,-0.64
71840,-0.65
71850,-0.62
71860,-0.62
71870,-0.54
71880,-0.48
71890,-0.48
71900,-0.48
71910,-0.45
71920,-0.46
71930,-0.32
71940,-0.3
71950,-0.25
71960,-0.16
71970,-0.17
71980,-0.33
71990,-0.37
72000,-0.39
72010,-0.43
72020,-0.43
72030,-0.55
72040,-0.54
72050,-0.59
72060,-0.63
72070,-0.7
72080,-0.68
72090,-0.65
72100,-0.7
72110,-0.67
72120,-0.67
72130,-0.66
72140,-0.74
72150,-0.72
72160,-0.67
72170,-0.62
72180,-0.61
72190,-0.65
72200,-0.59
72210,-0.59
72220,-0.59
72230,-0.6
72240,-0.56
72250,-0.61
72260,-0.73
72270,-0.82
72280,-0.83
72290,-0.74
72300,-0.79
72310,-0.76
72320,-0.79
72330,-0.77
72340,-0.79
72350,-0.85
72360,-0.79
72370,-0.78
72380,-0.72
72390,-0.78
72400,-0.67
72410,-0.72
72420,-0.67
72430,-0.69
72440,-0.56
72450,-0.45
72460,-0.44
72470,-0.41
72480,-0.31
72490,-0.28
72500,-0.33
72510,-0.31
72520,-0.32
72530,-0.29
72540,-0.38
72550,-0.37
72560,-0.4
72570,-0.34
